Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
67,1.0,0.0006444761722814292,1.0,1.0,30.669163279665273,0.9320487403869628
68,1.0,0.0005599035685881972,1.0,1.0,30.18422083511475,0.9326671273112297
69,1.0,0.0007545314554590731,1.0,1.0,28.282376600367364,0.9319207795262336
70,1.0,0.0007159374565817415,1.0,1.0,27.980916955184636,0.9321225928068161
71,1.0,0.0006984491017647087,1.0,1.0,28.296462682569775,0.9302391283512116
72,1.0,0.0008030462274327874,1.0,1.0,33.300531748835944,0.9283997185826302
73,1.0,0.0005915100923739373,1.0,1.0,32.389210018267306,0.9362621789574623
74,1.0,0.0005823928946629167,1.0,1.0,30.010567494336712,0.9332203103899955
75,1.0,0.0005470049083232879,1.0,1.0,31.715104150784875,0.9339291689991951
76,1.0,0.0006337372912093997,1.0,1.0,31.31329376866452,0.9228880190253258
77,1.0,0.0007159543884918093,1.0,1.0,28.58488989914879,0.9263233727812767
78,1.0,0.0006010612109676003,1.0,1.0,34.00879550647487,0.9373961638212204
79,1.0,0.0004643691210076213,1.0,1.0,31.041229009834836,0.9365141680240631
80,1.0,0.0005748792439699173,1.0,1.0,32.89985427467947,0.9359975154995919
81,1.0,0.000618988181464374,1.0,1.0,34.715419531851985,0.9357530449032784
82,1.0,0.0005006041740998625,1.0,1.0,34.823953182448065,0.9376767200231552
83,1.0,0.0005294592096470297,1.0,1.0,30.20261059584781,0.9368176518082618
84,1.0,0.0006367063021752984,1.0,1.0,34.036542352321696,0.9372631039619446
85,1.0,0.0004714908651076257,1.0,1.0,32.35644662484896,0.9360431054234505
86,1.0,0.0010626789359375834,1.0,1.0,26.201423162291235,0.9187875599265098
87,1.0,0.0008186260007787496,1.0,1.0,34.55071442371611,0.9348356519341469
88,1.0,0.0005605460805818438,1.0,1.0,33.80594323097844,0.9340854116678238
89,1.0,0.0007031117263250053,1.0,1.0,33.44506395710157,0.9300507716536522
90,1.0,0.0006449457090348006,1.0,1.0,32.935946501657725,0.9355780505537987
91,1.0,0.0005795548651367425,1.0,1.0,30.908779355360533,0.9364898575544357
92,1.0,0.0005956992271821946,1.0,1.0,28.080384973900877,0.9325722728967667
93,1.0,0.0005462296917103231,1.0,1.0,35.45036703846927,0.9383547584414482
94,1.0,0.0004894538624212146,1.0,1.0,32.55926799510539,0.9371367063522339
95,1.0,0.00047849945444613693,1.0,1.0,33.43694753564807,0.9370469502806663
96,1.0,0.0006361835771240294,1.0,1.0,31.135376838189664,0.9366984853744507
97,1.0,0.0006066615642048419,1.0,1.0,34.913310811782885,0.936856140255928
98,1.0,0.0006279199235141277,1.0,1.0,31.768879008229458,0.9369976717829704
99,1.0,0.0005753366891294718,1.0,1.0,33.41840674161587,0.9378015018105507
100,1.0,0.000479529385920614,1.0,1.0,33.15465159414657,0.9374817220568656
